Coin,Date,Price,Market_Cap,Volume,Supply,Category,Log_Return,Volatility_30d,Peg_Deviation
TrueUSD,2020-02-07,0.9991545758,139418343.402934,817655671.68,139536310.77,Fiat-backed,0.0011782569124204223,0.002357479032657647,8.454242000000001e-4
USDC,2020-02-07,1.0195416322,426492604.58159,620221599.26,418317988.32,Fiat-backed,0.002563526393612799,0.006007611126966435,0.019541632199999937
sUSD,2020-02-07,0.9778567427,5935328.64265401,1593.28,6069732.29,Crypto-backed/Algorithmic,0.0013133469533085015,0.008734884385871056,0.022143257299999997
BUSD,2020-02-08,0.9996721,29952380.4866241,40179288.24,29962205.09,Fiat-backed,0.0016137211603497951,0.0019691998444619626,3.279000000000476e-4
Tether USDt,2020-02-08,1.001472724,4649204339.81457,44977724507.94,4642367414,Fiat-backed,0.0019374168624946885,0.0021941164871910517,0.0014727240000000918
TrueUSD,2020-02-08,1.0010563067,139667980.332746,1046169690.2,139520603.78,Fiat-backed,0.0019015309732235942,0.002003664167175868,0.0010563067000000093
USDC,2020-02-08,1.0245780994,432572539.399568,659695137.32,422195769.82,Fiat-backed,0.004927771415557754,0.005928935952294914,0.024578099399999997
sUSD,2020-02-08,0.9716880399,5718988.10617225,7197.36,5885621.59,Crypto-backed/Algorithmic,-0.006328373107628037,0.008798745214277643,0.028311960100000033
BUSD,2020-02-09,1.0008893304,22066958.1468385,56079122.49,22047350.77,Fiat-backed,0.0012168889509828816,0.0019517272884938155,8.893303999999436e-4
Tether USDt,2020-02-09,1.0006401135,4645339055.96081,48784184264.06,4642367414,Fiat-backed,-8.317318908341169e-4,0.00218470592762286,6.401135000000391e-4
TrueUSD,2020-02-09,1.0002855611,138620239.021513,1047474106.55,138580665.77,Fiat-backed,-7.702288654471645e-4,0.0019235120056935678,2.8556110000010904e-4
USDC,2020-02-09,1.0188558045,425651889.883101,733552993.16,417774417.16,Fiat-backed,-0.005600680156052653,0.006038737072948347,0.018855804500000017
sUSD,2020-02-09,0.9711010297,5582592.7657053,11698.13,5748725,Crypto-backed/Algorithmic,-6.042963974305056e-4,0.008781051481195129,0.028898970299999993
BUSD,2020-02-10,0.9942694786,19663182.7889835,64162627.15,19776512.52,Fiat-backed,-0.006635939016580534,0.0022833253085675896,0.005730521399999966
Tether USDt,2020-02-10,0.9984226455,4635044755.05921,46001561028.4,4642367414,Fiat-backed,-0.00221850854807579,0.0021744432161302173,0.0015773544999999611
TrueUSD,2020-02-10,0.9969585055,140211172.448858,1192713190.91,140638924.97,Fiat-backed,-0.0033316495796720043,0.001973621533897337,0.0030414945000000193
USDC,2020-02-10,1.0149089091,424938366.747535,845894776.54,418696065.18,Fiat-backed,-0.0038813736206786244,0.006086847767704797,0.01490890910000009
sUSD,2020-02-10,0.9793594554,5293802.07021621,11679.2,5405371.89,Crypto-backed/Algorithmic,0.008468231081480669,0.008882611184749927,0.020640544599999977
BUSD,2020-02-11,0.999713671,17551389.286607,74523687.11,17556416.2,Fiat-backed,0.005460633836582625,0.002504777886747514,2.863290000000296e-4
Tether USDt,2020-02-11,1.0025590424,4654247429.09523,54829582150.05,4642367414,Fiat-backed,0.0041343734597663094,0.0023043211803222266,0.0025590423999999334
TrueUSD,2020-02-11,1.002797929,140879622.720263,1091955520.92,140486551.32,Fiat-backed,0.005840151326959836,0.002269070309633558,0.002797928999999977
USDC,2020-02-11,1.0331368455,440729705.295214,555559141.08,426593734.63,Fiat-backed,0.01780079148876298,0.006868972981905566,0.03313684550000007
sUSD,2020-02-11,0.9823307985,5200927.65946037,13023.43,5294476.84,Crypto-backed/Algorithmic,0.0030293726203220253,0.008740093291551565,0.017669201499999954
BUSD,2020-02-12,0.9992046746,17542453.1330001,75389063.22,17556416.2,Fiat-backed,-5.092718390638031e-4,0.0024837108845876554,7.953254000000465e-4
Tether USDt,2020-02-12,0.9985787181,4635769301.17491,63588479573.54,4642367414,Fiat-backed,-0.003978066505587368,0.0024008995551431417,0.0014212819000000154
TrueUSD,2020-02-12,0.9986760364,143069322.862604,1313602306.49,143258992.56,Fiat-backed,-0.004118862896636313,0.0023770986438304414,0.0013239635999999777
USDC,2020-02-12,1.0191160805,433424883.749454,850741759.04,425294911.96,Fiat-backed,-0.013663991379298464,0.007354945684306707,0.01911608049999991
sUSD,2020-02-12,0.9792040523,4933974.15806948,10756.82,5038759.95,Crypto-backed/Algorithmic,-0.003188063517722375,0.008685670330617441,0.02079594770000004
BUSD,2020-02-13,0.9979302588,17520078.9597552,52949334.89,17556416.2,Fiat-backed,-0.00127624423534671,0.0024708983369633435,0.0020697412000000304
Tether USDt,2020-02-13,1.0001139917,4642896605.49282,54698567057.68,4642367414,Fiat-backed,0.0015362780825971293,0.0023866732202694075,1.1399169999992687e-4
TrueUSD,2020-02-13,0.9973364165,142010871.213276,1293323405.4,142390139.24,Fiat-backed,-0.0013422963360704512,0.002337964414946242,0.0026635834999999553
USDC,2020-02-13,1.0167226982,433455017.401061,928033206.87,426325701.35,Fiat-backed,-0.0023512504306997975,0.007367371652481069,0.01672269819999994
sUSD,2020-02-13,0.8372403049,4694079.81599515,27130.05,5606609.94,Crypto-backed/Algorithmic,-0.15662891821592917,0.02984834326995738,0.1627596951
BUSD,2020-02-14,1.0008732267,17571746.928325,57484569.29,17556416.2,Fiat-backed,0.00294473173375737,0.002529956571543734,8.732267000000071e-4
Tether USDt,2020-02-14,0.9991279012,4638318811.12086,57250318373.38,4642367414,Fiat-backed,-9.864645028364585e-4,0.002392433853620717,8.72098800000054e-4
TrueUSD,2020-02-14,1.0000932084,142639535.866658,815006846.24,142626241.9,Fiat-backed,0.0027603412065964053,0.00239684641502812,9.320840000004438e-5
USDC,2020-02-14,1.0112549565,430447117.227571,848189242.24,425656373.26,Fiat-backed,-0.005392322677896278,0.007442645630448982,0.011254956499999968
sUSD,2020-02-14,0.985108516,5660212.30192214,123518.73,5745775.43,Crypto-backed/Algorithmic,0.16264067172006386,0.042678659811907396,0.014891483999999955
BUSD,2020-02-15,0.9978400288,17518494.8430752,77810565.82,17556416.2,Fiat-backed,-0.003035152961713424,0.002513427445056581,0.0021599711999999993
Tether USDt,2020-02-15,0.9992722686,4638989017.37893,60160518245.92,4642367414,Fiat-backed,1.4448297436399628e-4,0.002291601611482443,7.277314000000423e-4
TrueUSD,2020-02-15,0.9974414392,142481126.403286,1051477751.63,142846608.14,Fiat-backed,-0.002655043566764708,0.0023852413049498472,0.0025585608000000537
USDC,2020-02-15,1.009633987,429727972.867025,926497188.97,425627483.22,Fiat-backed,-0.0016042146728000362,0.007444320018648545,0.009633986999999955
sUSD,2020-02-15,0.9590731928,5663361.89049909,56948.48,5905036.17,Crypto-backed/Algorithmic,-0.026784409658753113,0.0429507564245759,0.04092680719999997
BUSD,2020-02-16,0.998612861,17532063.0073381,89466649.07,17556416.2,Fiat-backed,7.742053344218962e-4,0.002514633498560812,0.0013871389999999817
Tether USDt,2020-02-16,0.9984743337,4635284710.50745,63038607545.15,4642367414,Fiat-backed,-7.98834988895859e-4,0.002294953190274823,0.0015256662999999504
TrueUSD,2020-02-16,0.9953975229,142166517.866767,744289987.6,142823861.42,Fiat-backed,-0.00205126159769963,0.0024004322001639883,0.0046024770999999465
USDC,2020-02-16,1.0118980625,430832169.969636,983888760.03,425766375.02,Fiat-backed,0.002239960971395302,0.0074531829680689115,0.011898062500000028
sUSD,2020-02-16,0.9624252417,5264494.09508339,8624.2,5470029.12,Crypto-backed/Algorithmic,0.003488998211207066,0.042942693331514424,0.03757475830000001
BUSD,2020-02-17,0.9980449272,17522092.1262087,68449917.59,17556416.2,Fiat-backed,-5.688844815301869e-4,0.002475373788102187,0.0019550727999999573
Tether USDt,2020-02-17,1.0007585329,4645888802.6031,60616752515.71,4642367414,Fiat-backed,0.0022850766732452413,0.0022028884893592906,7.585328999999419e-4
TrueUSD,2020-02-17,0.9981224801,142109714.211314,714047507.92,142377029.92,Fiat-backed,0.002733816458362211,0.002450039221791728,0.0018775198999999576
USDC,2020-02-17,1.0212207849,438978282.142137,739770634.64,429856392.1,Fiat-backed,0.009170922548968011,0.007458893824765798,0.0212207848999999
sUSD,2020-02-17,0.9915832374,5582257.98211071,30150.98,5629641.34,Crypto-backed/Algorithmic,0.02984650323516751,0.04328021480121557,0.008416762600000016
BUSD,2020-02-18,1.001337058,17579890.1440242,55716985.84,17556416.2,Fiat-backed,0.003293151383367324,0.0025214711987388465,0.0013370580000000576
Tether USDt,2020-02-18,1.0013236748,4648512398.71183,54920030584.04,4642367414,Fiat-backed,5.6455415550563e-4,0.0021700262966017625,0.001323674800000063
TrueUSD,2020-02-18,0.998436242,142064389.85714,1760220006.35,142286892.12,Fiat-backed,3.1430270405757404e-4,0.0024476459344608997,0.0015637579999999707
USDC,2020-02-18,1.007413689,434360222.130629,857550747.11,431163708.49,Fiat-backed,-0.013612416903225046,0.007886365880954472,0.007413689000000057
sUSD,2020-02-18,0.968974889,5506199.27009227,10076.62,5682499.45,Crypto-backed/Algorithmic,-0.023064198209224063,0.04349407254097631,0.03102511100000005
BUSD,2020-02-19,1.000137201,17558824.9544529,63000775.2,17556416.2,Fiat-backed,-0.0011989733451141507,0.002529167938037542,1.3720100000003121e-4
Tether USDt,2020-02-19,1.0025938695,4654409109.15012,55986244962.59,4642367414,Fiat-backed,0.0012677117117150282,0.0021782870807342566,0.0025938695000000678
TrueUSD,2020-02-19,0.9996000897,138018033.477638,955328308.01,138073250.39,Fiat-backed,0.001164991660228265,0.0024566013466413,3.9991029999997263e-4
USDC,2020-02-19,1.0095118802,424428013.82248,977934310.06,420428944.09,Fiat-backed,0.0020805844191117886,0.00788822685902781,0.009511880200000045
sUSD,2020-02-19,0.9826748237,5459954.90752378,7612.16,5556217.35,Crypto-backed/Algorithmic,0.014039568312241842,0.04346172542366304,0.017325176299999967
BUSD,2020-02-20,1.0013353129,59720518.925421,48193092.97,59640879.69,Fiat-backed,0.0011972305737797354,0.002537127970391063,0.0013353128999999964
Tether USDt,2020-02-20,1.0031376069,4656933338.0305,47618138883.86,4642367414,Fiat-backed,5.421836569027825e-4,0.002173914899358864,0.0031376068999999784
TrueUSD,2020-02-20,1.0001654435,141626176.688813,798790416.16,141602749.44,Fiat-backed,5.654201011829285e-4,0.0024580517746634273,1.6544350000002872e-4
USDC,2020-02-20,1.0112246099,425248963.734773,1007474893.36,420528693.2,Fiat-backed,0.0016951543345954873,0.007888969471921376,0.01122460989999996
sUSD,2020-02-20,0.9777877156,5432801.07273899,15164.83,5556217.35,Crypto-backed/Algorithmic,-0.004985678762293503,0.043469795728708405,0.022212284400000004
BUSD,2020-02-21,0.9999680893,59638976.5101661,33343407.57,59640879.69,Fiat-backed,-0.0013663333717407109,0.002524924472892304,3.191069999997076e-5
Tether USDt,2020-02-21,1.0018288817,4650857754.57602,41243330013,4642367414,Fiat-backed,-0.0013054835512827778,0.002147946992151058,0.0018288817000000623
TrueUSD,2020-02-21,0.9993164666,141021175.764278,940317625.71,141117634.38,Fiat-backed,-8.491969311955581e-4,0.0024515388872405454,6.83533400000047e-4
USDC,2020-02-21,0.9999222429,421907885.655417,945408541.52,421940694.54,Fiat-backed,-0.011239841559541768,0.008165615472864188,7.77571000000199e-5
sUSD,2020-02-21,0.9584897341,5325577.29295304,809.63,5556217.35,Crypto-backed/Algorithmic,-0.019933734712707377,0.04353909200370627,0.041510265899999954
BUSD,2020-02-22,0.9953766012,59365136.1201399,47554548.26,59640879.69,Fiat-backed,-0.004602208556704982,0.0026166355378926783,0.004623398799999956
Tether USDt,2020-02-22,0.9980165851,4633159673.29051,47448629411.26,4642367414,Fiat-backed,-0.003812595804239847,0.0020937306202580717,0.00198341489999998
TrueUSD,2020-02-22,0.9964135733,141005220.607318,878922111.96,141512745.7,Fiat-backed,-0.0029091062310072167,0.0023826066501171275,0.0035864266999999783
USDC,2020-02-22,0.9972806848,420317423.90953,1033736189.25,421463516.04,Fiat-backed,-0.0026452591308560713,0.008170601526470289,0.0027193152000000165
sUSD,2020-02-22,0.9627508052,5349252.73032842,2371.33,5556217.35,Crypto-backed/Algorithmic,0.004435757001322992,0.04354847905772282,0.037249194799999996
BUSD,2020-02-23,0.9991569041,59590596.7114255,74632018.02,59640879.69,Fiat-backed,0.003790668260626848,0.002718953114876423,8.430958999999794e-4
Tether USDt,2020-02-23,0.9987999873,4636796513.99658,56599226979.26,4642367414,Fiat-backed,7.846511803053619e-4,0.0020964946414513677,0.0012000127000000305
TrueUSD,2020-02-23,0.9987305309,140785180.910969,1175102820.57,140964130.52,Fiat-backed,0.002322597787983076,0.0024169411103523927,0.0012694691000000313
USDC,2020-02-23,0.9995365998,422121609.591653,1114860351.61,422317311.5,Fiat-backed,0.0022595116510418186,0.008181859377948212,4.6340020000001925e-4
sUSD,2020-02-23,0.9677012318,5376758.37641719,123277.39,5556217.35,Crypto-backed/Algorithmic,0.005128785752384068,0.04353046102102585,0.032298768199999994
BUSD,2020-02-24,1.0019161526,59755160.7166843,79803020.06,59640879.69,Fiat-backed,0.0027577706266181485,0.002738235295177422,0.0019161525999999984
Tether USDt,2020-02-24,1.0014542938,4649118779.91538,55034243500.81,4642367414,Fiat-backed,0.0026539706306947424,0.002135594738513278,0.0014542937999999506
TrueUSD,2020-02-24,1.0006995538,142634676.541136,1130551931.36,142534965.66,Fiat-backed,0.001969584784781923,0.002395489235473014,6.995538000000856e-4
USDC,2020-02-24,1.0003376972,423578415.443284,1047807481.26,423435422.5,Fiat-backed,8.011477961886819e-4,0.007956821121340564,3.376971999999867e-4
sUSD,2020-02-24,0.9332271903,5185213.10878743,39909.45,5556217.35,Crypto-backed/Algorithmic,-0.03627471845177372,0.04399821032494567,0.06677280969999999
BUSD,2020-02-25,1.0037460685,63789037.0685124,110580685.32,63550970.78,Fiat-backed,0.0018247503378253057,0.0027370751603755378,0.0037460684999999216
Tether USDt,2020-02-25,1.0027419243,4655096433.92913,68910958735.49,4642367414,Fiat-backed,0.0012849347439476255,0.002133281917276696,0.002741924299999976
TrueUSD,2020-02-25,1.0018722568,141970935.755516,1331272818.58,141705626.43,Fiat-backed,0.0011711970855103483,0.0023261560132429608,0.0018722568000000273
USDC,2020-02-25,1.002998469,426520181.676231,1160696128.22,425245097.43,Fiat-backed,0.0026563423647615815,0.007862127075640452,0.0029984690000000036
sUSD,2020-02-25,0.9263970194,5147263.19438383,18490.23,5556217.35,Crypto-backed/Algorithmic,-0.007345786936608581,0.04400913350784573,0.07360298060000003
BUSD,2020-02-26,0.9995068294,69855530.8475559,90416238.23,69889998.54,Fiat-backed,-0.004232361707826042,0.0027635355160427087,4.931705999999814e-4
Tether USDt,2020-02-26,0.9984134635,4635002128.78591,61401185852.97,4642367414,Fiat-backed,-0.004325968464639923,0.002268472787957594,0.0015865364999999576
TrueUSD,2020-02-26,0.9987956995,141357906.626488,901208049.68,141528349.29,Fiat-backed,-0.003075532564394324,0.002391926000622838,0.0012043004999999773
USDC,2020-02-26,1.0006193226,438638697.645043,1097362414.2,438367206.91,Fiat-backed,-0.0023748516589913566,0.007799063248320352,6.193225999999719e-4
sUSD,2020-02-26,0.9279534814,5155911.23576247,811.82,5556217.35,Crypto-backed/Algorithmic,0.001678714315172069,0.04401134000969007,0.0720465186
BUSD,2020-02-27,0.9961017873,70064776.5010346,81811416.19,70338972.78,Fiat-backed,-0.0034125382862478953,0.0027070558715746027,0.0038982127000000144
Tether USDt,2020-02-27,0.9970888732,4628852893.80102,56902235264.4,4642367414,Fiat-backed,-0.0013275759894475043,0.002258485004725905,0.0029111268000000523
TrueUSD,2020-02-27,0.9965016804,142065542.09419,762258937.14,142564277.5,Fiat-backed,-0.0022994267760638606,0.0023503880611821446,0.0034983196000000216
USDC,2020-02-27,0.9929813394,436244469.921987,1039692083.84,439327963.78,Fiat-backed,-0.007662538157458499,0.007891916244191683,0.007018660600000004
sUSD,2020-02-27,0.9377934275,5210584.11525415,1220.62,5556217.35,Crypto-backed/Algorithmic,0.01054809447891962,0.04406796956932908,0.062206572499999946
BUSD,2020-02-28,1.0063825908,68712460.9227738,49487942.03,68276678.82,Fiat-backed,0.010268138859617778,0.003296431474578112,0.006382590799999921
Tether USDt,2020-02-28,1.0063683239,4671931513.54085,44948749120.53,4642367414,Fiat-backed,0.009263504177761775,0.0028353061060514694,0.0063683239000000835
TrueUSD,2020-02-28,1.0055264227,143620700.20289,638234889.89,142831353.77,Fiat-backed,0.009015661084021472,0.0028709730069290795,0.005526422700000033
USDC,2020-02-28,1.0045862715,441099168.797501,938837731.83,439085403.94,Fiat-backed,0.011619193860920874,0.007405926537715017,0.0045862715000000165
sUSD,2020-02-28,0.9420525945,5234248.97246933,548.15,5556217.35,Crypto-backed/Algorithmic,0.0045314076133620524,0.04408074344615256,0.05794740549999999
BUSD,2020-02-29,1.0019780445,68411733.1290182,64993871.01,68276678.82,Fiat-backed,-0.004386217578790165,0.0033949045746392366,0.0019780444999999425
Tether USDt,2020-02-29,1.0004983043,4644680725.41246,45828960109.12,4642367414,Fiat-backed,-0.005849951618898346,0.0030371531813641306,4.983042999999743e-4
TrueUSD,2020-02-29,1.0012727499,142379280.722272,483649347.68,142198297.86,Fiat-backed,-0.004239267414939344,0.002975381652340251,0.0012727499000000364
USDC,2020-02-29,1.0011614629,439323845.463054,897676018.33,438814179.06,Fiat-backed,-0.003414997678585633,0.006946712314999247,0.0011614629000000765
sUSD,2020-02-29,0.9490192084,5272956.99344268,2840.77,5556217.35,Crypto-backed/Algorithmic,0.007367933259164392,0.044064224547603635,0.05098079160000002
BUSD,2020-03-01,0.9949592514,73110418.6343411,67575720.02,73480816.96,Fiat-backed,-0.007029586774952526,0.0036240941734465917,0.0050407486000000334
Tether USDt,2020-03-01,0.9949999935,4619155546.53178,67439071908.85,4642367414,Fiat-backed,-0.005510728543848637,0.0031962193038205457,0.005000006499999987
TrueUSD,2020-03-01,0.99396,140587787.832002,807101995.78,141442098.1,Fiat-backed,-0.0073302552243939625,0.0032519829798261157,0.006040000000000045
USDC,2020-03-01,0.9942114585,448782632.371346,938905914.05,451395554.29,Fiat-backed,-0.006966148964749521,0.007034511892550154,0.005788541499999966
sUSD,2020-03-01,0.9467719189,5260470.56449869,7828.17,5556217.35,Crypto-backed/Algorithmic,-0.0023708208359739242,0.04403098771652856,0.05322808109999999
BUSD,2020-03-02,1.0024788749,78352578.8567196,65176961.45,78158832.89,Fiat-backed,0.007529303586598556,0.0038908930362946564,0.0024788748999999832
Tether USDt,2020-03-02,1.0024970136,4653959468.47611,50681960307.88,4642367414,Fiat-backed,0.007506449597739292,0.003490484845004001,0.0024970135999999865
TrueUSD,2020-03-02,1.002399954,141425561.217243,750879762.61,141086959,Fiat-backed,0.008455393293820163,0.003609732561826699,0.0023999539999999264
USDC,2020-03-02,1.0028104284,453161638.628934,1012370159.39,451891629.58,Fiat-backed,0.008611846570907746,0.007249712105700296,0.002810428399999898
sUSD,2020-03-02,0.9509869959,5283890.44852418,7529.43,5556217.35,Crypto-backed/Algorithmic,0.004442170075898163,0.04404219325160985,0.04901300409999998
BUSD,2020-03-03,1.0000360714,86107790.3382357,48772164.86,86104684.42,Fiat-backed,-0.0024397368081653043,0.003913937745287712,3.6071400000059484e-5
Tether USDt,2020-03-03,1.0006216804,4645253482.97015,48605279710.44,4642367414,Fiat-backed,-0.0018724140047383698,0.0034947941429739173,6.216804000001019e-4
TrueUSD,2020-03-03,0.998962009,135567373.706633,771980371.84,135708237.64,Fiat-backed,-0.003435608795590533,0.003665519227524311,0.0010379910000000159
USDC,2020-03-03,1.0004525572,463047219.369069,786351194.91,462837758.81,Fiat-backed,-0.0023540317030636307,0.007253271447219458,4.5255720000003663e-4
sUSD,2020-03-03,0.9537245247,5141503.73183781,6312.78,5390973.6,Crypto-backed/Algorithmic,0.0028744832541099984,0.04403627939398736,0.04627547529999998
BUSD,2020-03-04,1.0014843037,84028848.9261235,72803378.65,83904309.45,Fiat-backed,0.0014471324606600171,0.003899083057083423,0.001484303700000078
Tether USDt,2020-03-04,1.0025222691,4654076713.83276,49920180590.12,4642367414,Fiat-backed,0.0018976062811611803,0.00347332387256256,0.002522269099999974
